공고구분,공고번호,공고차수,판단번호,항목번호,입찰명,요구년도,발주기관코드,발주기관,계약방법,입찰방법,낙찰자결정방법,개찰일시,개찰일자,입찰결과
정상공고,PIP0001,1,9100,***,중요시설경계시스템 1차사업,2016,EGH,지휘정찰계약팀 (구:19.09.16),협상에의한계약(서류),총액제,최저가격제,2016-12-30 12:00:00,2016-12-30,낙찰
긴급공고,LFC0043,1,45002,001,장거리 이동 신병 도시락 제조납품,2016,LFC,육군훈련소,2단계경쟁(동시),단가제,최저가격제,2016-12-30 10:00:00,2016-12-30,낙찰
정상공고,SFL0160,1,47669,***,임시명찰 등 2품목 구매,2016,SFL,제3283부대,일반경쟁,총액제,적격심사제,2016-12-30 12:30:00,2016-12-30,낙찰
재공고,UMM0792,2,41871,***,"17년 직접입영장병 신체검사 용역(경기 연천,파주)",2016,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,2016-12-30 11:00:00,2016-12-30,낙찰
긴급공고,UMM0829,1,45191,***,17년 직접입영장병 신체검사 용역(인천 부평등 3개소),2016,UMM,국군재정관리단,2단계경쟁(동시),총액제,최저가격제,2016-12-30 11:00:00,2016-12-30,낙찰
재공고,HCF0026,2,47471,***,초음파 세척기 제조,2016,HCF,공군군수사령부,제한경쟁,총액제,최저가격제,2016-12-29 11:00:00,2016-12-29,유찰
긴급공고,HCL0099,1,47697,***,2017 생도증식 (사과식초 등 152종),2016,HCL,공군사관학교,제한경쟁,총액제,적격심사제,2016-12-29 10:30:00,2016-12-29,유찰
긴급공고,HCL0100,1,48057,***,2017년 난방연료,2016,HCL,공군사관학교,제한경쟁,총액제,적격심사제,2016-12-29 10:30:00,2016-12-29,낙찰
긴급공고,LGT0034,1,48136,***,0부대 중대시설 분전반 제조설치(16-312),2016,LGT,제2307부대,제한경쟁,총액제,적격심사제,2016-12-29 11:00:00,2016-12-29,낙찰
긴급공고,LGT0035,1,48138,***,00부대 중대시설 조명기구 제조납품(16-314),2016,LGT,제2307부대,제한경쟁,총액제,적격심사제,2016-12-29 11:00:00,2016-12-29,낙찰
긴급공고,LKF0029,1,46383,***,17년 직접입영장병 신체검사 용역,2016,LKF,제6755부대,2단계경쟁(동시),총액제,최저가격제,2016-12-29 14:00:00,2016-12-29,유찰
재공고,MCN0104,2,42964,***,17년 식자재(농산품)구매,2016,MCN,국방부근무지원단,2단계경쟁(동시),총액제,최저가격제,2016-12-29 11:00:00,2016-12-29,유찰
재공고,SCK0200,2,45806,***,입영신체검사 위탁 용역,2016,SCK,해군교육사령부,일반경쟁,총액제,적격심사제,2016-12-29 10:30:00,2016-12-29,유찰
긴급공고,SFM0127,1,48007,***,17-S-생활폐기물 처리 용역,2016,SFM,제3170부대,제한경쟁,총액제,적격심사제,2016-12-29 10:30:00,2016-12-29,유찰
긴급공고,UMM0651,1,46580,***,17년 응용체계통합/온나라시스템 유지보수 용역,2016,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,2016-12-29 11:00:00,2016-12-29,낙찰
정상공고,UMM0839,1,48049,***,13-본-국대-01 00학교 가구 및 비품 제조설치,2016,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,2016-12-29 11:00:00,2016-12-29,낙찰
재공고,HCL0097,2,46235,***,군수처 취사연료,2016,HCL,공군사관학교,제한경쟁,총액제,적격심사제,2016-12-28 10:30:00,2016-12-28,낙찰
정상공고,HCM0002,1,00019,001,17년 액화석유가스(LPG) 구매,2017,HCM,공군교육사령부,제한경쟁,단가제,최저가격제,2016-12-28 11:00:00,2016-12-28,낙찰
재공고,HFK0001,3,00009,***,천궁 CBT 유지보수용역,2017,HFK,제1방공유도탄여단,제한경쟁,총액제,적격심사제,2016-12-28 14:00:00,2016-12-28,낙찰
긴급공고,LKM0081,1,46789,***,입영장병 신체검사 위탁 용역(전북 임실),2016,LKM,제2632부대,2단계경쟁(동시),총액제,적격심사제,2016-12-28 15:00:00,2016-12-28,낙찰
재공고,LKS0037,2,44729,***,체력단련장 식자재(주류) 구매 (연간 단가계약),2016,LKS,육군인사사령부,제한경쟁,총액제,최저가격제,2016-12-28 10:30:00,2016-12-28,유찰
긴급공고,LPG0062,1,48186,***,토양정화사업 액화석유가스(LPG) 구매,2016,LPG,제5보병사단,제한경쟁,총액제,최저가격제,2016-12-28 10:30:00,2016-12-28,낙찰
긴급공고,SFC0227,1,47817,***,다목적작업차,2016,SFC,제9691부대,제한경쟁,총액제,최저가격제,2016-12-28 10:30:00,2016-12-28,낙찰
긴급공고,SFC0228,1,47822,***,감자전분 등 211품목(덕산스포텔),2016,SFC,제9691부대,제한경쟁,총액제,최저가격제,2016-12-28 10:30:00,2016-12-28,낙찰
긴급공고,SFC0229,1,47835,***,우갈비 등 15품목 (덕산스포텔),2016,SFC,제9691부대,제한경쟁,총액제,최저가격제,2016-12-28 10:30:00,2016-12-28,낙찰
정정공고,SFD0188,2,47796,***,17-P-01 청림관사 청소 용역,2016,SFD,제9227부대,일반경쟁,총액제,적격심사제,2016-12-28 10:30:00,2016-12-28,낙찰
정정공고,SFD0189,2,47797,***,17-P-02 문덕관사 청소 용역,2016,SFD,제9227부대,일반경쟁,총액제,적격심사제,2016-12-28 10:30:00,2016-12-28,낙찰
재공고,UMM0833,2,42900,***,17년 작전지속지원분석모델 유지보수 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-28 11:00:00,2016-12-28,유찰
재공고,UMM0832,2,42902,***,17년 분석용 모델 유지보수 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-28 11:00:00,2016-12-28,낙찰
긴급공고,UMM0838,1,45526,***,17년 국군수도병원 환자 급식보조원 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-28 11:00:00,2016-12-28,낙찰
정상공고,UMM0834,1,46942,***,17년 디지털 포렌식 시스템 유지보수 용역,2016,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,2016-12-28 11:00:00,2016-12-28,낙찰
정상공고,UMM0836,1,46997,***,17년 전자식 교환기 유지보수 용역,2016,UMM,국군재정관리단,제한경쟁,총액제,적격심사제,2016-12-28 11:00:00,2016-12-28,낙찰
재공고,EGD0048,2,6003,***,상륙기동헬기 초도양산 지원장비,2016,EGD,항공기계약팀 (구:19.09.16),일반경쟁,총액제,적격심사제,2016-12-27 15:00:00,2016-12-27,낙찰
재공고,HCL0096,2,45143,***,17년 렌탈프린터 임차 용역,2016,HCL,공군사관학교,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,HCM0051,1,46961,***,17-배속병력 버스임차 용역,2016,HCM,공군교육사령부,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,유찰
긴급공고,HCM0052,1,46964,***,17-음식물쓰레기 위탁처리,2016,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,유찰
긴급공고,HCM0053,1,46967,***,17-프린터 임차 용역,2016,HCM,공군교육사령부,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,유찰
정상공고,HCS0043,1,45437,***,"17년 상반기 토성회관 식자재(채소류,공산물) 구매",2016,HCS,제3훈련비행단,제한경쟁,총액제,최저가격제,2016-12-27 13:30:00,2016-12-27,낙찰
긴급공고,HDM0051,1,46645,***,17-1 상층대기분석장비(UAAS-10) 외주정비,2016,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
재공고,HDP0037,2,44967,***,APMS 유지보수 용역,2016,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,LCF0991,2,43703,***,신호처리기 조립체 등 16항목 구매(기장),2016,LCF,육군군수사령부,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,LCH0037,1,46198,***,00부대 복지회관 신축 냉난방기 구매설치,2016,LCH,특수전사령부,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,LDG0047,1,47389,***,17년 과학화 경계시스템 외주정비 용역,2016,LDG,육군 탄약지원사령부,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,LFN0040,1,46470,***,17년 생도증식 148종 구매,2016,LFN,육군3사관학교,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,LGP0122,1,46983,001,설 경축특식 빵세트,2016,LGP,제1군수지원사령부,일반경쟁,단가제,최저가격제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,LHD0031,1,46286,***,7162부대 GOP 철책 시설물보강 자재구매,2016,LHD,제21보병사단,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
재공고,LHK0026,4,43261,***,공병여단 장간조립교 자재 제조납품,2016,LHK,제2군단,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
정정공고,LKQ0001,3,00002,***,'17년 비행시뮬레이터 3종 외주정비 용역,2017,LKQ,육군항공학교,일반경쟁,총액제,적격심사제,2016-12-27 11:30:00,2016-12-27,유찰
긴급공고,LNR0015,1,47500,***,4개 개편부대 조명등 제조납품(정정공고),2016,LNR,수도기계화보병사단,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
재공고,LNS0019,2,44984,***,다목적체육관 관급자재(콘크리트파일),2016,LNS,제55보병사단,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,MCD0087,2,41952,***,단기 복무 청년층 장병 진로지원 프로그램 개발 연구,2016,MCD,국방부(운영지원과),협상에의한계약(서류),총액제,최저가격제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,MCN0111,1,45577,***,00지역 시설공사 관급자재(GHP) 설치납품,2016,MCN,국방부근무지원단,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,MCN0112,1,45582,***,00지역 시설공사 관급자재(알루미늄패널) 제조 납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,MCN0113,1,47177,***,긴급 영선보수자재 구매(UPS배터리),2016,MCN,국방부근무지원단,일반경쟁,총액제,최저가격제,2016-12-27 11:00:00,2016-12-27,낙찰
정정공고,MDG0152,2,46658,001,2017년 LPG 구매 (전라),2016,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
정정공고,MDG0153,2,46659,001,2017년 LPG 구매 (경기),2016,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
정정공고,MDG0154,2,46660,001,2017년 LPG 구매 (강원),2016,MDG,국군의무사령부,제한경쟁,단가제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
정정공고,MDI0025,2,45104,***,17년 전산장비 유지보수 용역,2016,MDI,제7016부대,제한경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,MDJ0022,1,46562,***,2017년 환자급식용 식재료 구매,2016,MDJ,국군대전병원,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,MDR0084,1,47084,***,어린이집 교구교재 51종 구매,2016,MDR,제9965부대,제한경쟁,총액제,적격심사제,2016-12-27 11:30:00,2016-12-27,낙찰
재공고,SCF0524,2,44767,006,햄버그스테이크 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,SCF0524,2,44767,013,햄버그스테이크 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,SCF0524,2,44767,017,햄버그스테이크 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,낙찰
재공고,SCF0524,2,44767,020,햄버그스테이크 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,SCF0527,2,44979,016,해물모듬완자 등 30종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,유찰
재공고,SCF0528,2,44981,012,모듬콩조림 등 17종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-27 10:30:00,2016-12-27,유찰
긴급공고,SCN0378,1,47668,***,'17-00의료원 조경관리 용역,2016,SCN,제7001부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SCN0379,1,47677,***,'17-00사 음식물쓰레기 위탁처리용역,2016,SCN,제7001부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SCR0165,1,46684,***,16-해-항공정비실습장 주파수변환기 구매,2016,SCR,해군제3함대사령부,일반경쟁,총액제,최저가격제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFC0225,1,47454,***,베트남전투사발간,2016,SFC,제9691부대,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFD0182,1,47424,***,17-P-사단 건물 청소 용역,2016,SFD,제9227부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
정정공고,SFD0183,2,47425,***,17-P-포특사 하폐수처리시설 위탁 관리 용역,2016,SFD,제9227부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
정정공고,SFD0184,3,47429,***,17-P-생활 및 음식물류폐기물 위탁 처리 용역,2016,SFD,제9227부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFD0186,1,47442,***,17-P-수성사격장 시설물 관리 용역,2016,SFD,제9227부대,제한경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
정정공고,SFH0113,2,46951,***,코인 등 3품목,2016,SFH,제9196부대,제한경쟁,총액제,최저가격제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,SFM0122,1,47189,***,초코우유 등 29종 구매,2016,SFM,제3170부대,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFM0123,1,47192,***,삼계탕 등 47종 구매,2016,SFM,제3170부대,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFM0125,1,47201,***,모듬두텁떡 등 6종 제조,2016,SFM,제3170부대,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
긴급공고,SFM0126,1,47257,***,초코파이 등 27종 구매,2016,SFM,제3170부대,일반경쟁,총액제,적격심사제,2016-12-27 10:30:00,2016-12-27,낙찰
재공고,UAZ0055,2,45460,***,16-00대학교 교육장비 노트북 구매 리스,2016,UAZ,합동군사대학교,일반경쟁,총액제,최저가격제,2016-12-27 11:00:00,2016-12-27,유찰
재공고,UAZ0056,2,45906,***,16-도서관 자료관리 자동화체계 구축 리스,2016,UAZ,합동군사대학교,일반경쟁,총액제,최저가격제,2016-12-27 11:00:00,2016-12-27,유찰
재공고,UMM0786,2,39099,***,국군의무사령부 외진셔틀버스 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
긴급공고,UMM0837,1,46835,***,국방통합데이터센터(2센터) 시설관리용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-27 11:00:00,2016-12-27,낙찰
정상공고,PIP0002,1,9803,***,저격용소총 관측경,2017,EGH,지휘정찰계약팀 (구:19.09.16),협상에의한계약(서류),총액제,최저가격제,2016-12-26 16:00:00,2016-12-26,낙찰
정정공고,HCF0148,2,46246,***,임대 프린터,2016,HCF,공군군수사령부,제한경쟁,총액제,적격심사제,2016-12-26 10:30:00,2016-12-26,낙찰
정상공고,HCG0001,1,00008,***,'17년 기록보존장비(M/F장비) 유지보수 용역,2017,HCG,공군본부,제한경쟁,총액제,적격심사제,2016-12-26 11:00:00,2016-12-26,낙찰
긴급공고,MCR0025,1,44437,***,17년 종합정보시스템 유지보수 용역,2016,MCR,국방대학교,협상에의한계약(전자),총액제,최저가격제,2016-12-26 11:00:00,2016-12-26,낙찰
정상공고,MDD0101,1,46307,***,'17년 환자급식(부식류) 식품 구매,2016,MDD,국군수도병원,일반경쟁,총액제,적격심사제,2016-12-26 11:00:00,2016-12-26,낙찰
정상공고,MDD0102,1,46308,***,'17년 환자급식(증후식류) 식품 구매,2016,MDD,국군수도병원,제한경쟁,총액제,적격심사제,2016-12-26 11:00:00,2016-12-26,낙찰
긴급공고,MDG0062,1,46402,***,2017년 음식물폐기물 처리용역,2016,MDG,국군의무사령부,제한경쟁,총액제,적격심사제,2016-12-26 12:00:00,2016-12-26,낙찰
긴급공고,SCG0222,1,47009,***,환경개선물품(액자 등 2종) 제작 설치,2016,SCG,해군본부,제한경쟁,총액제,최저가격제,2016-12-26 10:30:00,2016-12-26,유찰
재공고,SCN0350,2,40748,***,'16년 00정수장 퇴적물 준설처리 용역,2016,SCN,제7001부대,제한경쟁,총액제,적격심사제,2016-12-26 10:30:00,2016-12-26,낙찰
긴급공고,SFH0112,1,46635,***,식자재 구매(일반미 등 174품목),2016,SFH,제9196부대,제한경쟁,총액제,적격심사제,2016-12-26 11:00:00,2016-12-26,낙찰
재공고,UAC0077,2,43976,***,인쇄용지8종 제조/구매,2016,UAC,국방출판지원단,제한경쟁,총액제,적격심사제,2016-12-26 10:30:00,2016-12-26,낙찰
긴급공고,UAC0082,1,46754,***,Truepress-jet520 전용잉크등 2종 구매,2016,UAC,국방출판지원단,제한경쟁,총액제,최저가격제,2016-12-26 10:30:00,2016-12-26,낙찰
정상공고,LMS0097,1,45083,001,'17년 설날 경축특식(과자세트) 구매(제조),2016,LMS,제7789부대,제한경쟁,단가제,적격심사제,2016-12-23 14:00:00,2016-12-23,낙찰
정상공고,LNT0029,1,46214,***,00부대 유휴시설 폐기물처리 용역,2016,LNT,제28보병사단,제한경쟁,총액제,적격심사제,2016-12-23 10:30:00,2016-12-23,낙찰
정상공고,MCN0105,1,44287,***,17년 영선보수자재 구매,2016,MCN,국방부근무지원단,일반경쟁,총액제,최저가격제,2016-12-23 11:00:00,2016-12-23,낙찰
정상공고,SCF0530,1,45696,***,방풍용 비닐 등 6종,2016,SCF,해군군수사령부,제한경쟁,총액제,최저가격제,2016-12-23 10:30:00,2016-12-23,낙찰
정상공고,SCK0199,1,45780,***,진남관 청소 용역,2016,SCK,해군교육사령부,제한경쟁,총액제,적격심사제,2016-12-23 10:30:00,2016-12-23,낙찰
정상공고,SCK0200,1,45806,***,입영신체검사 위탁 용역,2016,SCK,해군교육사령부,일반경쟁,총액제,적격심사제,2016-12-23 10:30:00,2016-12-23,유찰
재공고,EHA0164,2,9410,***,지뢰탐지기 부품(구매),2016,EHA,일반장비계약팀 (구:19.09.16),수의계약,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,유찰
긴급공고,HCL0097,1,46235,***,군수처 취사연료,2016,HCL,공군사관학교,제한경쟁,총액제,적격심사제,2016-12-22 10:30:00,2016-12-22,유찰
긴급공고,HDR0018,1,46233,***,방관사 저고도레이더 운용시설(별립)_수배전반,2016,HDR,공군방공관제사령부,일반경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
정정공고,HFK0001,2,00009,***,천궁 CBT 유지보수용역,2017,HFK,제1방공유도탄여단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,유찰
긴급공고,LCH0035,1,46213,***,00부대 복지회관 신축 변압기 제조설치,2016,LCH,특수전사령부,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
긴급공고,LCH0036,1,46262,***,체력단련장 전동카트 구매,2016,LCH,특수전사령부,제한경쟁,총액제,적격심사제,2016-12-22 10:30:00,2016-12-22,낙찰
정상공고,MCD0091,1,43675,***,2017년도 국방부 신임공무원 멘토링 워크숍 위탁 운영,2016,MCD,국방부(운영지원과),협상에의한계약(서류),총액제,최저가격제,2016-12-22 11:00:00,2016-12-22,낙찰
정상공고,MCN0106,1,45834,***,종교센타 리모델링 관급자재(조명기구) 제조납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
정상공고,MCN0107,1,45935,***,관급자재(전관방송 및 AV설비) 제조 설치납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
정상공고,MCN0108,1,45948,***,시설공사 관급자재(분전반)제조 납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
정상공고,MCN0109,1,45951,***,시설공사 관급자재(조명기구)제조 납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
정상공고,MCN0110,1,45953,***,시설공사 관급자재(화물용엘리베이터)제조 설치납품,2016,MCN,국방부근무지원단,제한경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
긴급공고,SFD0175,1,46243,***,17-P-전기안전관리 용역,2016,SFD,제9227부대,제한경쟁,총액제,적격심사제,2016-12-22 10:30:00,2016-12-22,낙찰
재공고,UMM0797,2,40411,***,17년 입영장병 신체검사 용역(충남 논산),2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
긴급공고,UMM0833,1,42900,***,17년 작전지속지원분석모델 유지보수 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,유찰
긴급공고,UMM0832,1,42902,***,17년 분석용 모델 유지보수 용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,유찰
재공고,UMM0642,2,43869,***,항온항습기 제조설치 등 5건 리스,2016,UMM,국군재정관리단,일반경쟁,총액제,최저가격제,2016-12-22 11:00:00,2016-12-22,유찰
긴급공고,UMM0831,1,46053,***,국방통합데이터센터(1센터) 시설관리용역,2016,UMM,국군재정관리단,일반경쟁,총액제,적격심사제,2016-12-22 11:00:00,2016-12-22,낙찰
재공고,EGD0045,2,1820,***,KF-16 섀시 정비,2016,EGD,항공기계약팀 (구:19.09.16),일반경쟁,총액제,적격심사제,2016-12-21 15:00:00,2016-12-21,유찰
정상공고,HCF0147,1,45072,***,자이로스코프 비율식 구매,2016,HCF,공군군수사령부,제한경쟁,총액제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,HDE0007,1,45214,***,'17년도 그린나래 호텔(객실용)세탁물 25종(연간)용역,2016,HDE,공군항공안전단,제한경쟁,총액제,최저가격제,2016-12-21 10:30:00,2016-12-21,유찰
긴급공고,HDM0049,1,45838,***,16-59-1 관급자재[글라스울샌드위치 판넬 구매(설치)],2016,HDM,공군제17전투비행단,일반경쟁,총액제,적격심사제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,HDP0037,1,44967,***,APMS 유지보수 용역,2016,HDP,공군제19전투비행단,제한경쟁,총액제,적격심사제,2016-12-21 10:30:00,2016-12-21,유찰
긴급공고,LKP0123,1,45910,***,방송장비 구매 / 설치,2016,LKP,5군수지원사령부,제한경쟁,총액제,적격심사제,2016-12-21 11:00:00,2016-12-21,낙찰
정정공고,LKS0033,2,41812,***,계룡스파텔 식자재 000종 구매,2016,LKS,육군인사사령부,2단계경쟁(동시),총액제,최저가격제,2016-12-21 10:00:00,2016-12-21,낙찰
긴급공고,LNG0031,1,46283,***,차기다련장 3차 811정비대대 시설공사_크레인,2016,LNG,육군 제1군단,제한경쟁,총액제,적격심사제,2016-12-21 13:40:00,2016-12-21,낙찰
정상공고,MCJ0014,1,45088,***,`16년 정보자원 도입사업 리스,2016,MCJ,국방통합데이터센터,일반경쟁,총액제,최저가격제,2016-12-21 11:00:00,2016-12-21,낙찰
재공고,MDF0033,2,42203,***,16-2차 상용SW 구매,2016,MDF,국군지휘통신사령부,일반경쟁,총액제,적격심사제,2016-12-21 11:00:00,2016-12-21,유찰
긴급공고,MDF0034,1,45939,***,00지역 아파트 리모델링 시설공사(가구),2016,MDF,국군지휘통신사령부,제한경쟁,총액제,적격심사제,2016-12-21 11:00:00,2016-12-21,낙찰
정정공고,MDG0147,3,44367,***,'17년 환자치료식 부·후식 및 증식 계약,2016,MDG,국군의무사령부,일반경쟁,총액제,적격심사제,2016-12-21 11:00:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,001,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,002,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,003,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,004,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,005,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,006,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,007,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,008,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,009,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,010,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,011,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,012,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,013,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,014,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,015,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,016,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
정상공고,SCF0526,1,44965,017,핫바 등 31종 구매,2016,SCF,해군군수사령부,제한경쟁,단가제,최저가격제,2016-12-21 10:30:00,2016-12-21,낙찰
